the_geom,OBJECTID,Borough,Block,Lot,DESIG_ADDRESS,BBL,LM_NAME,LP_NUMBER,SITE_DESC,SITE_STATUS,LM_NAME2,DESIG_DATE,LM_TYPE,REPORT_URL,CD,Council,Latitude,Longitude,BCT2020,NTA2020,Shape_Leng,Shape_Area,neighborhood,wiki_title,wiki_url,confidence,pageviews,score,category
"POLYGON ((1007264.7928691804 233892.576883927, 1007179.8812935948 233925.94066233933, 1006997.6011463404 234028.13599599898, 1006996.3495084196 234025.463101089, 1006982.4072790891 233958.84413984418, 1006964.6418946683 233924.4843004197, 1006952.2629824281 233931.31204266846, 1006943.5077505857 233912.61555776, 1006934.5710886717 233893.53095024824, 1006848.4935049266 233941.01018600166, 1006844.4951533377 233931.7953094244, 1006949.8135122508 233873.70290592313, 1006941.9595253468 233850.25085309148, 1006925.2561466694 233800.57378709316, 1006997.2287717611 233760.87471950054, 1007033.6729245931 233740.77239750326, 1007070.3477200121 233720.5431072563, 1007103.7013278455 233702.14550626278, 1007115.5667896718 233695.60089991987, 1007137.4584781677 233683.52546475828, 1007161.4075772613 233670.31551742554, 1007252.550767675 233620.0419959277, 1007303.0647742599 233723.13824641705, 1007360.2608540952 233839.9178685099, 1007264.7928691804 233892.576883927))",949,BX,2267,44,295 Saint Ann's Avenue,2022670044,Saint Ann's Church and Graveyard,LP-00101,"Borough of the Bronx Tax Map Block 2267, Lot 44.",Designated,,6/9/1967,Individual Landmark,,201.0,8.0,40.8084363,-73.9173427,2003900.0,BX0101,1499.17419599444,94552.61634416778,Mott Haven-Port Morris,St. Ann's Episcopal Church (Bronx),https://en.wikipedia.org/wiki/St._Ann%27s_Episcopal_Church_(Bronx),medium,3580.0,51.51515151515152,Religious Site
"POLYGON ((1014010.2872521728 240141.9843325913, 1013908.7897517532 240142.71628651023, 1013908.0315511674 240041.6039559245, 1014009.6127128452 240040.87134583294, 1014009.9759010971 240095.28724750876, 1014010.2872521728 240141.9843325913))",948,BX,2727,17,1086 Simpson Street,2027270017,62nd Police Precinct Station House,LP-01809,"Borough of The Bronx Tax Map Block 2727, Lot 17.",Designated,later 41st Police Precinct Station House,6/2/1992,Individual Landmark,,202.0,17.0,40.8256199,-73.8926536,2012701.0,BX0202,405.31435307937,10267.44499853113,Longwood,Organization of the New York City Police Department,https://en.wikipedia.org/wiki/Organization_of_the_New_York_City_Police_Department,low,89929.0,32.94117647058824,Police Station
"POLYGON ((1006758.2125174999 231845.61608283222, 1006670.9935318381 231893.73180025816, 1006620.122898668 231801.4980608374, 1006564.8461063355 231701.27549225092, 1006652.0650920123 231653.159446761, 1006709.7372207642 231757.72551058233, 1006758.2125174999 231845.61608283222))",947,BX,2546,15,158 Bruckner Boulevard,2025460015,Bronx Grit Chamber,LP-01128,"Borough of the Bronx Tax Map Block 2546, Lot 15.",Designated,,6/8/1982,Individual Landmark,,201.0,8.0,40.8028108,-73.919051,2001902.0,BX0101,638.79740051531,21893.21806321445,Mott Haven-Port Morris,Bronx Grit Chamber,https://en.wikipedia.org/wiki/Bronx_Grit_Chamber,high,,100.0,Police Station
"POLYGON ((1007994.0279592574 235559.4964503348, 1008108.0900670886 235509.7409724295, 1008188.7880684286 235695.11428934336, 1008074.8171677589 235745.0787563324, 1008034.8251217604 235653.21312642097, 1007994.0279592574 235559.4964503348))",946,BX,2274,23,519 Saint Ann's Avenue,2022740023,Public School 27,LP-01895,"Borough of the Bronx Tax Map Block 2274, Lot 23.",Designated,"also known as Saint Mary's Park School, originally Public School 154",9/19/1995,Individual Landmark,,201.0,8.0,40.8133852,-73.9138721,2004300.0,BX0101,653.46535684554,25173.4378893121,Mott Haven-Port Morris,Yonkers Public Schools,https://en.wikipedia.org/wiki/Yonkers_Public_Schools,low,5565.0,68.42105263157895,School
"POLYGON ((1004626.354904592 242449.86390316486, 1004451.6544665843 242540.0454813391, 1004428.3799068332 242500.15186034143, 1004579.8438427597 242411.34101434052, 1004507.6835540086 242309.06070709229, 1004489.0352973342 242282.62867334485, 1004471.0448477566 242257.12872433662, 1004453.5445546806 242232.32332774997, 1004434.3539762497 242205.12292283773, 1004419.824477762 242184.5288039297, 1004415.230983004 242178.0179901719, 1004495.8161236793 242118.9314941764, 1004701.8130870014 242410.91155324876, 1004626.354904592 242449.86390316486))",945,BX,2504,126,1005 Jerome Avenue,2025040126,Park Plaza Apartments,LP-01077,"Borough of the Bronx Tax Map Block 2504, Lot 126",Designated,,5/12/1981,Individual Landmark,,204.0,16.0,40.8317892,-73.9266476,2018900.0,BX0402,1246.09621373727,43991.13416710959,Highbridge,Park Plaza Apartments (Bronx),https://en.wikipedia.org/wiki/Park_Plaza_Apartments_(Bronx),medium,1678.0,84.0,Park
"POLYGON ((1027692.3008985966 244776.12368634343, 1027454.9460583478 244966.28701992333, 1027196.8881755024 244681.13076609373, 1027121.8072889298 244598.16603700817, 1027364.4524729252 244436.39011384547, 1027432.1951195896 244516.7800449282, 1027511.2825598419 244609.81233917177, 1027618.0280812532 244709.11627441645, 1027693.4987308383 244773.54954449832, 1027693.2697286755 244775.34744116664, 1027686.172630012 244769.3159571737, 1027692.3008985966 244776.12368634343))",944,BX,3848,18,2500 Westchester Avenue,2038480018,"Saint Peter's Church, Chapel and Cemetery",LP-00917,"Tax Map Block 3848, Lots 18 and 6 in part (that portion of the lot extending to the western boundary of the cemetery which stretches from Westchester Avenue to Butler Place).",Designated,,3/23/1976,Individual Landmark,,210.0,18.0,40.8383161,-73.8439098,2009600.0,BX1001,1584.79621661494,139604.41967548445,Westchester Square,"St. Peter's Church, Chapel and Cemetery Complex","https://en.wikipedia.org/wiki/St._Peter%27s_Church,_Chapel_and_Cemetery_Complex",high,1748.0,86.36363636363636,Religious Site
"POLYGON ((1010671.5032473356 238362.40127758682, 1010650.5226462632 238368.80152726173, 1010622.5610880107 238279.82926425338, 1010606.8744395971 238229.91532209516, 1010655.1354979277 238214.98293726146, 1010686.3483620137 238314.30032391846, 1010692.4405414164 238333.68611192703, 1010698.8430876732 238354.057790339, 1010692.3056991696 238356.052865088, 1010671.5032473356 238362.40127758682))",943,BX,2657,30,761 East 160th Street,2026570030,"New York Public Library, Woodstock Branch",LP-02322,"Borough of the Bronx, Tax Block 2657, Lot 30.",Designated,,4/14/2009,Individual Landmark,,201.0,17.0,40.8206899,-73.9046097,2007700.0,BX0102,392.40279313959,7359.59697383631,Melrose,List of New York Public Library branches,https://en.wikipedia.org/wiki/List_of_New_York_Public_Library_branches,low,5352.0,56.79012345679013,Library
"POLYGON ((1009072.795814842 239142.48469117284, 1009064.3112517595 239145.92562916875, 1009073.9657600075 239036.95963975787, 1009141.4390502572 238988.0516010821, 1009179.1879905015 239005.4488760084, 1009253.5477499217 239069.18234433234, 1009072.795814842 239142.48469117284))",942,BX,2365,35,East 161st Street at Third Avenue,2023650035,Bronx Borough Courthouse,LP-01076,"Borough of the Bronx, Tax Map Block 2365, Lot 35.",Designated,,7/28/1981,Individual Landmark,,203.0,17.0,40.8228132,-73.9100661,2014100.0,BX0301,536.43341727606,15974.39713944348,Morrisania,Bronx Borough Courthouse,https://en.wikipedia.org/wiki/Bronx_Borough_Courthouse,high,2811.0,100.0,Police Station
"POLYGON ((1011332.360193342 248268.46906383336, 1011331.6272551715 248290.4624581784, 1011328.9566568434 248304.94471266866, 1011321.3933517635 248326.65103408694, 1011312.6978310943 248342.4964748323, 1011301.4376830012 248357.290408507, 1011286.6732768416 248371.3792910874, 1011272.9866244197 248380.97441625595, 1011256.5421035141 248389.30445209146, 1011240.555915013 248394.703063339, 1011219.7495261729 248276.28499308228, 1011332.360193342 248268.46906383336))",941,BX,2803,26,324 East Tremont Avenue,2028030026,Tremont Baptist Church,LP-02048,"Borough of the Bronx Tax Map Block 2803, Lot 26.",Designated,,2/8/2000,Individual Landmark,,205.0,15.0,40.8482147,-73.9023257,2023302.0,BX0502,401.92826301502,9673.22774331043,Mount Hope,Tremont Baptist Church,https://en.wikipedia.org/wiki/Tremont_Baptist_Church,high,341.0,100.0,Religious Site
"POLYGON ((1006748.7919326723 236244.8083999157, 1006671.440709427 236287.63213317096, 1006601.2984612584 236240.96391941607, 1006714.4501378387 236178.32001583278, 1006750.404462263 236243.91535708308, 1006748.7919326723 236244.8083999157))",940,BX,2307,54,2792 Third Avenue,2023070054,Dollar Savings Bank,LP-02370,"Borough of the Bronx Tax Map Block 2307, Lot 54",Designated,,1/12/2010,Individual Landmark,,201.0,8.0,40.8150605,-73.9189602,2004300.0,BX0101,378.64425479248,8213.02787157187,Mott Haven-Port Morris,Dollar Savings Bank,https://en.wikipedia.org/wiki/Dollar_Savings_Bank,high,1769.0,100.0,Government Building
"POLYGON ((1014700.5621183366 236808.47787626088, 1014656.5556446761 237014.07917109132, 1014562.3924471736 237221.14831075072, 1014433.6817465872 237315.5496967584, 1014186.0985803455 236990.07823483646, 1014233.9885764271 236759.06229266524, 1014700.5621183366 236808.47787626088))",939,BX,2739,15,1201 Lafayette Avenue,2027390015,American Bank Note Company Printing Plant,LP-02298,"Borough of the Bronx, Tax Map Block 2739, Lot 15.",Designated,,2/5/2008,Individual Landmark,,202.0,17.0,40.8171069,-73.8909332,2009301.0,BX0201,1711.39760046713,186438.10751371732,Hunts Point,American Bank Note Company Printing Plant,https://en.wikipedia.org/wiki/American_Bank_Note_Company_Printing_Plant,high,55012.0,100.0,Commercial Building
"POLYGON ((1013093.9311452508 253802.93043583632, 1013007.0933924168 253853.9562524259, 1012910.4367615879 253685.72135266662, 1012997.2738582641 253634.69553609192, 1013046.127763167 253719.72653400898, 1013093.9311452508 253802.93043583632))",938,BX,3154,7501,2516-2530 Grand Concourse,2031547501,Dollar Savings Bank,LP-01889,"Borough of The Bronx Tax Map Block 3154, Lots 1001-1002",Designated,later Emmigrant Savings Bank,7/19/1994,Individual Landmark,,207.0,15.0,40.8630965,-73.896053,2039901.0,BX0701,589.48776895832,19541.11881751721,University Heights (North)-Fordham,Dollar Savings Bank Building,https://en.wikipedia.org/wiki/Dollar_Savings_Bank_Building,medium,1.0,80.85106382978724,Government Building
"POLYGON ((1005558.9652440846 240416.72000359, 1005560.0069086701 240419.33909283578, 1005561.0531664193 240422.6337056756, 1005561.5580866784 240424.974908337, 1005561.9576921761 240428.31906175613, 1005561.9813141674 240431.86006517708, 1005561.5587428361 240435.61465084553, 1005560.5754770935 240439.62186066806, 1005558.8169504255 240443.97683884203, 1005556.1315883398 240448.4118693322, 1005552.6729338467 240452.40005034208, 1005549.5889504999 240455.2921049297, 1005545.0489333421 240459.01224184036, 1005306.5786097497 240565.76563724875, 1005303.5490882546 240567.19312784076, 1005298.8469979167 240568.6777049154, 1005294.7587515116 240569.3309188336, 1005289.4798906744 240569.35979017615, 1005284.3650715053 240568.510054335, 1005279.9142930061 240567.01005734503, 1005276.2328699231 240565.14720016718, 1005273.1078761667 240563.02384483814, 1005270.4356374294 240560.7006867528, 1005268.156770587 240558.220048666, 1005266.708938837 240556.3129002601, 1005264.8893886805 240553.37360167503, 1005263.6656378359 240550.85851484537, 1005107.2689690143 240208.54948817194, 1005403.81988509 240075.5015259236, 1005558.9652440846 240416.72000359))",937,BX,2468,1,851 Grand Concourse,2024680001,Bronx County Building,LP-00928,"Borough of the Bronx, Tax Map Block 2468, Lot 1.",Designated,also known as the Bronx County Courthouse,7/13/1976,Individual Landmark,,204.0,16.0,40.8262897,-73.9237992,2006301.0,BX0401,1437.26619333088,131894.82962803458,Concourse-Concourse Village,Bronx County Courthouse,https://en.wikipedia.org/wiki/Bronx_County_Courthouse,medium,5525.0,59.09090909090908,Residential Building
"POLYGON ((1007155.7730740905 249148.0781970024, 1007413.9579251707 249385.3290348351, 1007441.4132508337 249430.05729183555, 1007446.1268240958 249438.31416508555, 1007450.8433500975 249448.0060748458, 1007454.5109936744 249458.57068625093, 1007456.7816584259 249467.38923817873, 1007458.5044240057 249477.02701416612, 1007459.2744355947 249484.3442567587, 1007459.670760259 249494.58308142424, 1007459.6281094253 249500.46397517622, 1007459.2186614275 249506.94394908845, 1007458.0893985927 249515.04104575515, 1007457.4765389264 249520.17390950024, 1007455.9929460883 249525.24410933256, 1007453.8695907593 249533.46784617007, 1007451.4637556672 249541.37367025018, 1007449.2787206769 249547.02129675448, 1007447.3069398403 249550.75127616525, 1007444.9614720941 249554.8539582491, 1007442.2081967592 249559.81720292568, 1007439.5146325976 249564.18596059084, 1007436.6412787586 249568.37460049987, 1007433.396206513 249572.81159950793, 1007430.5054642558 249575.88213142753, 1007428.0871620029 249578.78534084558, 1007424.9733230919 249582.4260815829, 1007421.9378960878 249585.0822442621, 1007416.5074607581 249590.39325726032, 1007406.2984916717 249598.62650850415, 1007394.8260736763 249606.1642230898, 1007371.0423285961 249618.2347370088, 1007018.9488726705 249298.45289625227, 1007085.9077282548 249224.10068275034, 1007155.7730740905 249148.0781970024))",936,BX,2878,150,1771-1777 Andrews Avenue,2028780150,Messiah Home for Children,LP-01892,"Borough of the Bronx Tax Map Block 2878, Lot 146",Designated,,6/24/1997,Individual Landmark,,205.0,14.0,40.851045,-73.9169355,2021501.0,BX0501,1312.10994291859,94381.33401995864,University Heights (South)-Morris Heights,Messiah University,https://en.wikipedia.org/wiki/Messiah_University,low,28205.0,41.860465116279066,Residential Building
"POLYGON ((1006400.6052930951 242516.37886200845, 1006427.2876544297 242567.77508467436, 1006436.3109303415 242585.16251708567, 1006445.4979198426 242601.38722217083, 1006454.5392403454 242617.357334584, 1006463.580888927 242633.3310559243, 1006472.6271306723 242649.30412109196, 1006481.6677950025 242665.27685816586, 1006490.7100997567 242681.25090758502, 1006499.7563415021 242697.22364467382, 1006508.797333926 242713.19638176262, 1006517.8396386802 242729.16879075766, 1006526.9623238444 242745.27932283282, 1006535.2989213467 242759.3488485068, 1006543.5564507544 242773.28845317662, 1006551.8146363348 242787.22707359493, 1006560.0724938363 242801.1640535891, 1006569.0052187592 242816.23915466666, 1006301.4676960856 242935.3599794209, 1006130.8607538342 242554.16618800163, 1006365.7871212512 242449.3176444173, 1006400.6052930951 242516.37886200845))",935,BX,2472,34,1125 Grand Concourse,2024720034,Andrew Freedman Home,LP-01796,"Borough of The Bronx Tax Map Block 2472, Lot 34.",Designated,,6/2/1992,Individual Landmark,,204.0,16.0,40.8327839,-73.9201672,2019500.0,BX0401,1387.28841340982,113892.53684589104,Concourse-Concourse Village,Andrew Freedman Home,https://en.wikipedia.org/wiki/Andrew_Freedman_Home,high,5091.0,100.0,Park
"POLYGON ((1015603.0340666771 237074.6919107586, 1015598.4363068342 237097.63248167932, 1015593.5334295034 237096.65151250362, 1015495.5267357528 237077.0439401716, 1015525.349838838 236930.20761966705, 1015646.8459869176 236954.51465767622, 1015627.3548841774 237051.76643167436, 1015608.3890428394 237047.97181983292, 1015603.0340666771 237074.6919107586))",934,BX,2762,72,812 Faile Street,2027620072,"Peter S. Hoe House, Sunnyslope",LP-01079,"Borough of The Bronx Tax Map Block 2762, Lot 27.",Designated,"later Temple Beth Elohim, now the Bright Temple A.M.E. Church",7/28/1981,Individual Landmark,,202.0,17.0,40.8171633,-73.8868543,2011502.0,BX0201,547.86261824137,17614.30780434339,Hunts Point,Sunnyslope (Bronx),https://en.wikipedia.org/wiki/Sunnyslope_(Bronx),medium,302.0,50.0,Residential Building
"POLYGON ((1010883.0933753401 248138.64747308195, 1010896.0707115978 248190.0705985874, 1010801.970506087 248214.3274398446, 1010788.528275758 248163.02504900098, 1010883.0933753401 248138.64747308195))",933,BX,2802,35,1857 Anthony Avenue,2028020035,Edwin and Elizabeth Shuttleworth House,LP-01436,"Borough of the Bronx Tax Map Block 2802, Lot 35.",Designated,also known as the 1857 Anthony Avenue House,7/15/1986,Individual Landmark,,205.0,15.0,40.8478208,-73.9038841,2023302.0,BX0502,300.9025958878,5166.41027645413,Mount Hope,List of characters in The Loud House franchise,https://en.wikipedia.org/wiki/List_of_characters_in_The_Loud_House_franchise,low,153166.0,35.71428571428571,Museum
"POLYGON ((994728.5663012564 198065.4654674232, 994611.8532800972 198117.99751459062, 994606.8162166774 198106.99524000287, 994568.4117659181 198023.11122141778, 994685.1247870922 197970.57950234413, 994728.5663012564 198065.4654674232))",932,BK,2457,28,175 Broadway,3024570028,Williamsburgh Savings Bank,LP-00164,"Borough of Brooklyn Tax Map Block 2457, Lot 28.",Designated,,5/17/1966,Individual Landmark,,301.0,34.0,40.7102556,-73.9624943,3054900.0,BK0102,464.69621276927,13356.50774657943,Williamsburg,Williamsburgh Savings Bank Building (175 Broadway),https://en.wikipedia.org/wiki/Williamsburgh_Savings_Bank_Building_(175_Broadway),medium,4169.0,68.42105263157895,Government Building
"POLYGON ((996522.0702601671 197367.75754526258, 996370.9104575068 197435.54153041542, 996331.6336331666 197352.8737167567, 996442.5054586679 197319.42004349828, 996487.29244259 197305.906291008, 996491.9718951732 197304.49454842508, 996522.0702601671 197367.75754526258))",931,BK,2462,2,334 South 5th Street,3024620002,"Saint Paul's Evangelical Lutheran Church, Sunday School and Parsonage",LP-02418,"Borough of Brooklyn Tax Map Block 2462, Lot 2",Designated,,4/12/2011,Individual Landmark,,301.0,34.0,40.7083924,-73.9560859,3052700.0,BK0102,494.72216499055,13379.01464810633,Williamsburg,List of the oldest churches in the United States,https://en.wikipedia.org/wiki/List_of_the_oldest_churches_in_the_United_States,low,52825.0,32.47863247863248,Religious Site
